,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2017),11600078,Mu ji zhe (2017) ,目击者之追凶 目擊者,悬疑,惊悚,犯罪,8.1,63353,27.8%,53.7%,16.7%,1.4%,0.4%,台湾,1355982,1325030,1315600,1274458,1189122,1316450,1378401,1357715,1312863,1321051,"https://ia.media-imdb.com/images/M/MV5BOWM3NmRiN2ItNDllMS00NDUyLWI3NWMtYzRlNzFlYjFkZDJjXkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_UY268_CR4,0,182,268_AL_.jpg"
