,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2017),26718838,Life (2017) ,异星觉醒 Life,科幻,惊悚,恐怖,6.5,96854,6.7%,29.9%,49.5%,11.2%,2.7%,美国,1000735,1048002,1088314,1053623,1027879,1347910,1371111,1371112,1154606,1371113,1133440,1358779,1371114,"https://ia.media-imdb.com/images/M/MV5BMzAwMmQxNTctYjVmYi00MDdlLWEzMWUtOTE5NTRiNDhhNjI2L2ltYWdlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
