,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2016),26287884,Kubo and the Two Strings (2016) ,魔弦传说 Kubo and the Two Strings,动画,奇幻,冒险,7.4,54418,15.5%,45.0%,34.4%,4.5%,0.6%,美国,1305796,1018991,1040511,1006956,1328167,1274969,1002752,1149250,1128698,1156238,1349170,"https://ia.media-imdb.com/images/M/MV5BMjA2Mzg2NDMzNl5BMl5BanBnXkFtZTgwMjcwODUzOTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
