,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2013),10777687,7-beon-bang-ui seon-mul (2013) ,7号房的礼物 7번방의 선물,剧情,喜剧,家庭,8.7,188639,49.1%,37.8%,11.6%,1.2%,0.4%,韩国,1319978,1316165,1227387,1029108,1319104,1203077,1172138,1327294,1327943,"https://ia.media-imdb.com/images/M/MV5BOGZjZGZmOWQtYTZjNC00ZjIwLTlmODItZDllM2ExNTk5YmU0XkEyXkFqcGdeQXVyNjQ3ODkxMjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
