,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),25839052,And Then There Were None             ,无人生还 And Then There Were None,悬疑,犯罪,8.2,83509,29.9%,51.3%,17.3%,1.2%,0.3%,英国,1327885,1027299,1318326,1018162,1049809,1044946,1031812,1049775,1049525,1314334,1314461,"https://ia.media-imdb.com/images/M/MV5BNjIzZDg2YWUtZGEwOS00OGM5LTgwZTgtMGVhMTFiZDhjMjExXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_UY268_CR4,0,182,268_AL_.jpg"
