,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2014),24743711,Cui mian da shi (2014) ,催眠大师,剧情,悬疑,惊悚,7.6,213959,16.0%,51.6%,29.0%,2.9%,0.5%,中国大陆,1189801,1274297,1018248,1274832,1274711,1316330,1340268,"https://ia.media-imdb.com/images/M/MV5BZWQwY2Q2NmUtOTI1OS00MzIzLTliNmItYmQ4NjVjMzUwNjU2XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR1,0,182,268_AL_.jpg"
