,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2014),25738406,"Like Sunday, Like Rain (2014) ","如晴天，似雨天 Like Sunday, Like Rain",剧情,音乐,8.2,72124,35.2%,44.0%,18.5%,1.9%,0.3%,美国,1010646,1350839,1000012,1022653,1116173,1350964,1350965,1350966,1004730,1178645,1350967,"https://ia.media-imdb.com/images/M/MV5BZTE5ODA1NDktZDhmNy00MjZiLWFjZjQtNmMxZTliYmYwNGE1XkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_UY268_CR13,0,182,268_AL_.jpg"
