,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),26411201,Hunt for the Wilderpeople (2016) ,追捕野蛮人 Hunt for the Wilderpeople,剧情,喜剧,冒险,8.0,28416,27.1%,50.7%,20.0%,1.9%,0.4%,新西兰,1076354,1362593,1049525,1346136,1364823,1363305,1288520,1384506,1363104,1327519,1000122,1378578,1076354,1362715,1384507,"https://ia.media-imdb.com/images/M/MV5BMjI1MDQ2MDg5Ml5BMl5BanBnXkFtZTgwMjc2NjM5ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
