,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2017),26815162,Sabaibaru famirî (2016) ,生存家族 サバイバルファミリー,喜剧,家庭,8.1,21884,27.9%,52.8%,17.5%,1.5%,0.4%,日本,1164069,1009219,1014844,1315238,1046991,1007548,1009922,1313636,1322296,1016983,1325686,1042056,1039020,"https://ia.media-imdb.com/images/M/MV5BYzVjMjgyMTUtMjAwNy00Zjc5LWIxMDgtYzFmOWQ3MTc1ODE2XkEyXkFqcGdeQXVyMzk5NTMyMjc@._V1_UY268_CR3,0,182,268_AL_.jpg"
