,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2014),25755608,Une nouvelle amie (2014) ,新女友 Une nouvelle amie,剧情,悬疑,同性,7.5,11534,13.9%,50.6%,32.4%,2.6%,0.5%,法国,1053578,1018093,1028178,1312778,1040851,1028024,1062306,1348579,1079032,"https://ia.media-imdb.com/images/M/MV5BMjQyNzc4NTIyOV5BMl5BanBnXkFtZTgwMjQ0NTcwNjE@._V1_UY268_CR2,0,182,268_AL_.jpg"
