,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),25662337,Now You See Me 2 (2016) ,惊天魔盗团2 Now You See Me 2,剧情,悬疑,犯罪,6.5,141800,8.7%,27.6%,47.8%,13.2%,2.7%,美国,1040849,1027144,1040505,1053560,1017991,1003484,1009234,1048000,1049584,1054509,1054534,1032209,1036870,1313126,1326125,"https://ia.media-imdb.com/images/M/MV5BNzQ0NDgwODQ3NV5BMl5BanBnXkFtZTgwOTYxNjc2ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
