,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2016),25849006,Lu Yao zhi Ma Li (2016) ,陆垚知马俐,喜剧,爱情,5.4,55314,5.4%,14.6%,37.9%,27.4%,14.8%,中国大陆,1011513,1315866,1042341,1312699,1312818,1274663,1274274,1011935,1274252,1313841,1327084,1321296,1274213,1327598,1322777,1011513,"https://ia.media-imdb.com/images/M/MV5BZDYzM2NjMTctZjM2OS00NGY1LTg0ZDQtOTNhNWU1NzUxNjMwXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_UY268_CR5,0,182,268_AL_.jpg"
