,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2016),26614893,Perfetti sconosciuti (2016) ,完美陌生人 Perfetti sconosciuti,剧情,喜剧,8.6,163682,43.2%,45.2%,10.7%,0.7%,0.2%,意大利,1023888,1094143,1022632,1045775,1259070,1005301,1338625,1010007,"https://ia.media-imdb.com/images/M/MV5BNzNmYjY4ZTAtNDI0MC00ODAzLTk5NzctNWNlZDViYmExYjYyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR1,0,182,268_AL_.jpg"
