,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,poster
0,(2015),25819229,The Walk (2015) ,云中行走 The Walk,剧情,传记,冒险,7.5,66931,16.1%,48.5%,32.3%,2.7%,0.4%,美国,1053564,1101703,1054393,1330092,1044722,1297549,1255971,1352171,1314604,1040605,1078528,1339534,1014790,1323530,1037110,1345420,1345419,1088033,1337403,1149499,"https://ia.media-imdb.com/images/M/MV5BNTY4MzA4Mzc5Nl5BMl5BanBnXkFtZTgwNDIzMzk5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
