,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2014),24470523,Magic in the Moonlight (2014) ,魔力月光 Magic in the Moonlight,喜剧,爱情,7.1,27252,11.1%,39.0%,44.2%,5.1%,0.6%,美国,1054430,1040506,1031223,1025195,1161151,1123908,1019064,"https://ia.media-imdb.com/images/M/MV5BMTQ3NDY5NjIwN15BMl5BanBnXkFtZTgwNjQ2ODkxMjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
