,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2016),26340522,Café Society (2016) ,咖啡公社 Café Society,剧情,喜剧,爱情,7.1,48216,10.0%,40.4%,45.1%,4.0%,0.5%,美国,1054430,1027144,1012533,1054391,1041026,1315557,1027171,1040522,1031968,1313404,1153361,1276066,1150369,1065376,1062862,1312215,1354976,"https://ia.media-imdb.com/images/M/MV5BYzkzMzdjMTQtZGI3OS00NTI4LWI3YzktYmZlNmUxMjgwN2U5XkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
