,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2013),22715021,Rigor Mortis (2013) ,僵尸 殭屍,剧情,恐怖,7.7,69048,21.8%,48.9%,24.9%,3.4%,0.9%,香港,1275151,1005415,1016847,1274229,1028948,1037408,1038772,1314531,1289501,"https://ia.media-imdb.com/images/M/MV5BZWNkYmZiNWMtNDNjMS00ZWYzLWE4NDItOTc4MmE2ZjQ1ODgwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
