,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2013),10746175,White House Down (2013) ,惊天危机 White House Down,动作,灾难,7.3,82853,12.8%,45.8%,36.4%,4.2%,0.9%,美国,1040593,1031224,1036329,1027775,1305193,1048145,1022713,1002689,1314296,1040576,1127896,1004584,1013902,"https://ia.media-imdb.com/images/M/MV5BMTAyNzQyNTcwNjVeQTJeQWpwZ15BbWU3MDAwOTQ4Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg"
