,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2014),25805741,Hou hui wu qi (2014) ,后会无期,剧情,7.1,398335,16.6%,36.4%,35.9%,8.0%,3.1%,中国大陆,1275307,1275721,1211987,1274318,1274301,1010504,1022095,1274261,1332932,1339768,1341199,"https://ia.media-imdb.com/images/M/MV5BMTEwMzMzNDc3MDNeQTJeQWpwZ15BbWU4MDg4Mzg5MjIx._V1_UY268_CR43,0,182,268_AL_.jpg"
