,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),26630781,Wo bu shi Pan Jin Lian (2016) ,我不是潘金莲,剧情,喜剧,6.7,163778,9.8%,35.7%,40.5%,9.9%,4.1%,中国大陆,1274255,1050059,1274274,1324043,1275044,1313742,1274761,1274732,1312817,1314851,1051526,1009107,1274276,1019896,1274252,"https://ia.media-imdb.com/images/M/MV5BMzE4ODgzNjYzMl5BMl5BanBnXkFtZTgwOTg4MDMzMDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
