,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,actor20,actor21,poster
0,(2017),25821634,Thor: Ragnarok (2017) ,雷神3：诸神黄昏 Thor: Ragnarok,动作,奇幻,冒险,7.5,171379,17.8%,45.0%,32.5%,4.0%,0.7%,美国,1076354,1021959,1004596,1054441,1049501,1025109,1027395,1017903,1040505,1054434,1009405,1076354,1364823,1013817,1036630,1019007,1027147,1333356,1054443,1049525,1383658,1013888,"https://ia.media-imdb.com/images/M/MV5BMjMyNDkzMzI1OF5BMl5BanBnXkFtZTgwODcxODg5MjI@._V1_UX182_CR0,0,182,268_AL_.jpg"
