,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2014),25750969,Nightcrawler (2014) ,夜行者 Nightcrawler,惊悚,犯罪,8.2,110376,29.4%,54.8%,14.7%,0.9%,0.2%,美国,1009561,1048002,1036731,1004610,1040856,1251281,1048134,1016841,1326337,1344460,1150828,1308241,1344462,1344463,1318892,"https://ia.media-imdb.com/images/M/MV5BN2U1YzdhYWMtZWUzMi00OWI1LWFkM2ItNWVjM2YxMGQ2MmNhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR2,0,182,268_AL_.jpg"
