,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2013),25698722,Byeol-e-seo on geu-dae             ,来自星星的你 별에서 온 그대,爱情,8.3,153323,42.3%,36.5%,17.3%,2.2%,1.7%,韩国,1324449,1306206,1035649,1275146,1314862,1337503,1337009,1324616,1338254,1317532,1314552,"https://ia.media-imdb.com/images/M/MV5BYTA2MTZhMmQtN2VmOC00NTc4LWE2ZWQtNzc5ZDk5YWE4NDdlXkEyXkFqcGdeQXVyMzE4MDkyNTA@._V1_UX182_CR0,0,182,268_AL_.jpg"
