,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),25798448,Jie jiu Wu xian sheng (2015) ,解救吾先生,剧情,犯罪,7.8,204840,20.0%,52.5%,25.0%,2.2%,0.4%,中国大陆,1274856,1054424,1000572,1021841,1314827,1274279,1274779,1317539,1342290,1328138,1313809,"https://ia.media-imdb.com/images/M/MV5BMTY3MjI0MTcxM15BMl5BanBnXkFtZTgwOTYwNjY3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
