,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2016),25929151,Me Before You (2016) ,遇见你之前 Me Before You,剧情,爱情,7.6,108296,21.8%,42.0%,30.9%,4.5%,0.7%,英国,1321243,1314668,1010617,1045011,1027299,1072602,1215124,1009385,1326002,1317680,1341739,1340300,1341604,"https://ia.media-imdb.com/images/M/MV5BMTQ2NjE4NDE2NV5BMl5BanBnXkFtZTgwOTcwNDE5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg"
