,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2015),26726098,On - drakon (2015) ,他是龙 Он - дракон,爱情,奇幻,冒险,7.4,99800,20.4%,38.0%,33.5%,6.6%,1.6%,俄罗斯,1354526,1354523,1354522,1125402,1354525,1354520,1354521,1354524,"https://ia.media-imdb.com/images/M/MV5BMGU5ODA3MTktMDNmMC00ODc2LWJkMzAtOTAwMWNlMDZmOTE4XkEyXkFqcGdeQXVyNDkzODA5MDY@._V1_UY268_CR2,0,182,268_AL_.jpg"
