,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),20471852,Resident Evil: The Final Chapter (2016) ,生化危机：终章 Resident Evil: The Final Chapter,动作,科幻,恐怖,6.6,143909,9.3%,28.3%,47.5%,12.2%,2.6%,美国,1031921,1025154,1009367,1018978,1344655,1205325,1144860,1255126,1313436,1367801,1367802,1367803,1367804,1348272,1346348,"https://ia.media-imdb.com/images/M/MV5BMTc0Mzc2OTQ0Ml5BMl5BanBnXkFtZTgwOTQ5MjE4MDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
