,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2014),24858414,Shirayuki hime satsujin jiken (2014) ,白雪公主杀人事件 白ゆき姫殺人事件,剧情,悬疑,7.5,41947,13.2%,50.8%,32.7%,2.8%,0.4%,日本,1274398,1014456,1314909,1325631,1274396,1313097,1020236,1315737,1274976,1037758,1029321,"https://ia.media-imdb.com/images/M/MV5BMzVmMzIxN2ItYTljNy00MTIwLWE5NTQtMjMxNmJlMDFjYzFmXkEyXkFqcGdeQXVyNTI4ODg2Mjc@._V1_UY268_CR4,0,182,268_AL_.jpg"
