,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2013),11510624,Quan min mu ji (2013) ,全民目击,剧情,悬疑,犯罪,7.6,155743,20.0%,46.8%,27.9%,4.1%,1.2%,中国大陆,1320824,1053581,1050430,1041390,1274361,1312817,1275756,1274649,1274763,1275947,1315475,1318061,1363782,"https://ia.media-imdb.com/images/M/MV5BZGZlMTQ3YjQtYWI4Ny00ZTc5LTgyZGMtOTk3MmI3M2U4ZDk1XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
