,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2016),26353372,Nocturnal Animals (2016) ,夜行动物 Nocturnal Animals,剧情,悬疑,惊悚,7.4,70578,14.9%,45.7%,34.1%,4.3%,1.0%,美国,1049749,1022563,1048002,1144415,1017887,1041001,1354675,1049997,1349161,1357559,1053572,1040815,1004566,1366284,1366285,1040982,"https://ia.media-imdb.com/images/M/MV5BMTYwMzMwMzgxNl5BMl5BanBnXkFtZTgwMTA0MTUzMDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
