,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,poster
0,(2016),22939161,Star Trek: Beyond (2016) ,星际迷航3：超越星辰 Star Trek Beyond,动作,科幻,冒险,7.3,96059,15.2%,42.7%,36.2%,4.8%,1.1%,美国,1290066,1053621,1041010,1047985,1035648,1053562,1049501,1199057,1017903,1044953,1019015,1319340,1327829,1319994,1224212,1058841,1327826,1339863,1055700,1155626,"https://ia.media-imdb.com/images/M/MV5BZDRiOGE5ZTctOWIxOS00MWQwLThlMDYtNWIwMDQwNzBjZDY1XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg"
