,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2013),10576419,Blue Jasmine (2013) ,蓝色茉莉 Blue Jasmine,剧情,家庭,7.9,93891,21.4%,54.4%,22.7%,1.2%,0.2%,美国,1054430,1054441,1044915,1000011,1027429,1044985,1049602,1031800,1040705,1009409,"https://ia.media-imdb.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
