,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),24827406,Jiu ceng yao ta (2015) ,九层妖塔,动作,惊悚,冒险,4.2,127589,2.3%,5.7%,24.2%,35.0%,32.7%,中国大陆,1005319,1274608,1029395,1274684,1274252,1274479,1319504,1275178,1300406,1274736,1316770,"https://ia.media-imdb.com/images/M/MV5BYjczYjJjMGQtMTFmYS00MjdiLWE2MmMtOWY1YjA3OTcwMjgwXkEyXkFqcGdeQXVyMzUxMjgxNDQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
