,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2014),25785124,Blind (2014) ,盲视 Blind,剧情,7.4,10984,15.7%,45.8%,33.1%,4.4%,1.0%,挪威,1305178,1324748,1328407,1344285,1344286,1344287,1344288,1049979,1344290,"https://ia.media-imdb.com/images/M/MV5BNzcwNDMxODA3NF5BMl5BanBnXkFtZTgwNzEzMjQyMTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
