,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2017),20451290,The Mummy (2017) ,新木乃伊 The Mummy,动作,奇幻,冒险,4.8,85336,1.8%,6.4%,37.7%,39.9%,14.2%,美国,1049959,1054435,1016674,1315815,1199057,1316713,1031979,1273062,1046751,1375363,1326082,1375364,1124119,1368116,1339918,1247131,1349433,"https://ia.media-imdb.com/images/M/MV5BODg1NTIxMzEtM2NmMi00MDQ2LWE5YjYtZTgxYmNhZTQxYWIzXkEyXkFqcGdeQXVyNDYzODU1ODM@._V1_UX182_CR0,0,182,268_AL_.jpg"
