,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,poster
0,(2015),25966085,Dap huet cam mui (2015) ,踏血寻梅 踏血尋梅,剧情,悬疑,犯罪,7.4,96772,12.9%,48.5%,34.0%,3.8%,0.8%,香港,1319709,1041390,1339442,1351075,1033280,1280673,1152997,1239828,1329470,1339078,1357327,1357328,1318948,1317676,1016083,1315269,1312993,"https://ia.media-imdb.com/images/M/MV5BYzAxOTcxOGYtYTYwNy00N2VhLWE3Y2UtMzhmMTliM2MzNTA4XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR3,0,182,268_AL_.jpg"
