,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2013),10571509,"Like Father, Like Son (2013) ",如父如子 そして父になる,剧情,家庭,8.4,56710,34.6%,52.0%,12.7%,0.6%,0.1%,日本,1274351,1006103,1042642,1028094,1042693,1048583,1041791,1014853,1016970,1050495,1333180,1340186,"https://ia.media-imdb.com/images/M/MV5BMTU5MzgzODkwNV5BMl5BanBnXkFtZTgwNDUwNjg3MDE@._V1_UX182_CR0,0,182,268_AL_.jpg"
