,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2014),24698878,Chef (2014) ,落魄大厨 Chef,喜剧,7.6,35346,17.6%,48.6%,31.2%,2.4%,0.3%,美国,1027164,1027164,1010561,1044985,1054453,1054427,1055987,1013849,1000167,1016681,1027488,1342946,"https://ia.media-imdb.com/images/M/MV5BMTY5NTYzNTA1M15BMl5BanBnXkFtZTgwODIwODU1MTE@._V1_UY268_CR0,0,182,268_AL_.jpg"
