,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2015),25919910,The Final Master (2015) ,师父,剧情,动作,武侠,8.1,154929,29.7%,48.7%,18.2%,2.4%,1.0%,中国大陆,1316577,1007401,1042341,1020487,1275482,1316200,1275273,1317420,1353125,1353204,1028360,1033090,1023718,1353419,1354161,"https://ia.media-imdb.com/images/M/MV5BMTYyNTI2NTc4Ml5BMl5BanBnXkFtZTgwOTY2MDcwOTE@._V1_UY268_CR3,0,182,268_AL_.jpg"
