,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2016),26600660,Split (2016) ,分裂 Split,悬疑,惊悚,犯罪,7.2,57949,13.8%,41.6%,38.5%,5.3%,0.9%,美国,1022570,1006958,1354934,1009440,1337910,1356157,1367321,1002801,1218510,1040737,1325589,1217150,1340785,1350751,1010509,"https://ia.media-imdb.com/images/M/MV5BZTJiNGM2NjItNDRiYy00ZjY0LTgwNTItZDBmZGRlODQ4YThkL2ltYWdlXkEyXkFqcGdeQXVyMjY5ODI4NDk@._V1_UX182_CR0,0,182,268_AL_.jpg"
