,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2017),26035290,Wu Kong (2017) ,悟空传,剧情,动作,奇幻,5.1,145012,3.9%,11.1%,36.3%,32.7%,15.9%,中国大陆,1274244,1013782,1315861,1041510,1014618,1337644,1275765,1316368,1317329,1317116,1316770,"https://ia.media-imdb.com/images/M/MV5BYThhNTQ4ZmEtYjEyMS00NjBhLWI5MGYtNjY1ZmJjM2UwZjVlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_UY268_CR6,0,182,268_AL_.jpg"
