,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2013),25807345,Coherence (2013) ,彗星来的那一夜 Coherence,科幻,悬疑,惊悚,8.4,186473,38.3%,45.5%,14.3%,1.4%,0.5%,美国,英国,1342405,1343010,1151824,1000085,1320877,1056173,1343120,1343115,1343121,"https://ia.media-imdb.com/images/M/MV5BNzQ3ODUzNDY2M15BMl5BanBnXkFtZTgwNzg0ODY2MTE@._V1_UX182_CR0,0,182,268_AL_.jpg"
