,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2015),25955491,An Inspector Calls (2015) ,罪恶之家 An Inspector Calls,剧情,悬疑,8.3,76768,36.8%,45.6%,15.1%,1.8%,0.6%,英国,1300355,1031862,1031812,1323042,1313404,1344701,1327082,1335502,1352888,1352889,1352890,"https://ia.media-imdb.com/images/M/MV5BNjU3OTA0NjQzMV5BMl5BanBnXkFtZTgwNzAwMjAxNzE@._V1_UY268_CR3,0,182,268_AL_.jpg"
