,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2015),25954475,Spotlight (2015) ,聚焦 Spotlight,剧情,传记,8.8,130928,49.3%,41.2%,8.8%,0.6%,0.1%,美国,1004746,1040505,1049486,1053587,1027151,1022661,1349669,1040517,1009265,1054721,1009422,1027942,1340785,1355108,1349106,"https://ia.media-imdb.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_UX182_CR0,0,182,268_AL_.jpg"
