,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,poster
0,(2015),26352462,Lou Lap (2015) ,老笠,惊悚,犯罪,7.4,32057,15.3%,46.1%,31.8%,5.3%,1.4%,香港,1322557,1338828,1274279,1274503,1274534,1317884,1331588,1032633,1354355,"https://ia.media-imdb.com/images/M/MV5BZWIxNWE1OWEtNWQ4MS00YTI5LWExZTItNDQyYTc5NmM1NjRiXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
