,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2017),26260853,The Fate of the Furious (2017) ,速度与激情8 The Fate of the Furious,动作,犯罪,7.1,206963,14.7%,37.3%,38.9%,7.3%,1.7%,美国,1009396,1041020,1044707,1018991,1049484,1025174,1010486,1049714,1031814,1328248,1276136,1010610,1330897,1000188,1336036,"https://ia.media-imdb.com/images/M/MV5BMjMxODI2NDM5Nl5BMl5BanBnXkFtZTgwNjgzOTk1MTI@._V1_UX182_CR0,0,182,268_AL_.jpg"
