,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2014),25932086,Who Am I - Kein System ist sicher (2014) ,我是谁：没有绝对安全的系统 Who Am I - Kein System ist sicher,悬疑,惊悚,犯罪,8.0,76956,27.0%,49.9%,20.8%,1.9%,0.4%,德国,1255947,1005071,1018334,1130970,1050127,1000809,1203303,1055600,1187751,1125979,1141217,"https://ia.media-imdb.com/images/M/MV5BNDg4NjU3MTYzNl5BMl5BanBnXkFtZTgwNzE2MDU2MjE@._V1_UY268_CR4,0,182,268_AL_.jpg"
