,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2009),3262939,Look for a Star (2009) ,游龙戏凤 遊龍戲鳳,爱情,6.0,57479,3.4%,17.6%,57.3%,18.2%,3.6%,香港,1106979,1054424,1138320,1046441,1274319,1321559,1029253,1013705,1275455,1274433,"https://ia.media-imdb.com/images/M/MV5BYjAwNjQ0NjYtZmViMS00NTZmLTgzY2YtN2M5MjlkODk0M2U5XkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
