,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,poster
0,(2011),3068206,Mission: Impossible - Ghost Protocol (2011) ,碟中谍4 Mission: Impossible - Ghost Protocol,动作,惊悚,冒险,8.2,264063,29.3%,53.7%,16.0%,0.8%,0.1%,美国,1027204,1054435,1013770,1035648,1036350,1010534,1041155,1013932,1009295,1036888,1048129,1000015,"https://ia.media-imdb.com/images/M/MV5BMTY4MTUxMjQ5OV5BMl5BanBnXkFtZTcwNTUyMzg5Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg"
