,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,poster
0,(2010),3236904,Temple Grandin (2010) ,自闭历程 Temple Grandin,剧情,传记,8.8,41993,51.6%,39.6%,8.0%,0.6%,0.1%,美国,1113530,1053582,1013855,1031193,1007009,1005015,1107291,1221276,"https://ia.media-imdb.com/images/M/MV5BMjQwOTQ4NDk5OF5BMl5BanBnXkFtZTcwNzM0Mjk3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
