,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,country2,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,poster
0,(2011),3168089,X: First Class (2011) ,X战警：第一战 X-Men: First Class,剧情,动作,科幻,8.1,193391,27.6%,53.1%,18.2%,1.0%,0.1%,美国,英国,1031852,1006958,1000010,1013762,1022616,1022562,1036341,1009260,1229502,1196851,1027179,1022645,1000182,1031923,1013849,1025253,1032360,1235113,"https://ia.media-imdb.com/images/M/MV5BMTg5OTMxNzk4Nl5BMl5BanBnXkFtZTcwOTk1MjAwNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
