,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2011),3089571,The Ides of March (2011) ,总统杀局 The Ides of March,剧情,7.0,25934,6.6%,40.6%,48.0%,4.4%,0.4%,美国,1054433,1012531,1054433,1054394,1017893,1035652,1047974,"https://ia.media-imdb.com/images/M/MV5BNTU4MjkzNTY0OF5BMl5BanBnXkFtZTcwNDI5ODIxNg@@._V1_UX182_CR0,0,182,268_AL_.jpg"
