,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,poster
0,(2011),3263820,50/50 (2011) ,抗癌的我 50/50,剧情,喜剧,7.7,42433,16.3%,53.8%,28.2%,1.5%,0.2%,美国,1306063,1101703,1002668,1013789,1027772,1010572,"https://ia.media-imdb.com/images/M/MV5BNjg3ODQyNTIyN15BMl5BanBnXkFtZTcwMjUzNzM5NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
