,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,actor16,actor17,actor18,actor19,poster
0,(2011),3071509,The Descendants (2011) ,后裔 The Descendants,剧情,喜剧,家庭,7.5,37912,13.5%,52.5%,31.7%,2.0%,0.2%,美国,1004720,1054433,1040526,1337055,1198019,1386064,1386063,1036456,1076353,1386065,1135810,1386066,1111886,1000237,1174693,1032486,1055150,1004615,1009256,1213658,"https://ia.media-imdb.com/images/M/MV5BMjAyNTA1MTcyN15BMl5BanBnXkFtZTcwNjEyODczNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
