,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2009),3275168,A Single Man (2009) ,单身男子 A Single Man,剧情,同性,8.5,70692,39.0%,46.4%,13.3%,1.1%,0.2%,美国,1049749,1031223,1054519,1036341,1000008,1017930,1000306,1018975,1045127,1017959,"https://ia.media-imdb.com/images/M/MV5BMzU5MTk4MjQ2M15BMl5BanBnXkFtZTcwNDU0MzEwMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
