,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,poster
0,(2010),3213173,Easy A (2010) ,绯闻计划 Easy A,喜剧,爱情,6.6,37664,6.6%,29.3%,53.2%,9.5%,1.3%,美国,1274281,1040506,1041110,1019041,1013791,1022576,1078139,1040992,1019019,1000084,1040517,1036464,1217324,1138022,1276016,"https://ia.media-imdb.com/images/M/MV5BMjE1MzU1Mjg1OF5BMl5BanBnXkFtZTcwNDc3NDQ2Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
