,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2009),3259993,Zombieland (2009) ,丧尸乐园 Zombieland,喜剧,恐怖,7.2,40913,12.8%,41.7%,39.5%,5.2%,0.8%,美国,1274906,1027144,1053560,1040506,1025142,1044702,1054508,"https://ia.media-imdb.com/images/M/MV5BMTU5MDg0NTQ1N15BMl5BanBnXkFtZTcwMjA4Mjg3Mg@@._V1_UY268_CR5,0,182,268_AL_.jpg"
