,time,id,English_name,name,type1,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2008),3212120,Jiu jiang feng (2008) ,九降风 九降風,剧情,7.4,60097,14.9%,45.3%,35.9%,3.4%,0.5%,台湾,1314067,1274684,1313100,1276117,1345565,1314994,1275038,1316905,1275106,1345566,1002862,"https://ia.media-imdb.com/images/M/MV5BYmRkYzVlNWQtZTNkZS00ZTc0LTlmNTUtZjUzYjA1ZTA5NTgyXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_UY268_CR4,0,182,268_AL_.jpg"
