,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2010),3066739,Iron Man 2 (2010) ,钢铁侠2 Iron Man 2,动作,科幻,冒险,7.2,173615,12.9%,39.1%,42.3%,5.1%,0.7%,美国,1027164,1016681,1018985,1035646,1054453,1047972,1053573,1054408,1027164,1003482,1000083,1031801,1022661,"https://ia.media-imdb.com/images/M/MV5BMTM0MDgwNjMyMl5BMl5BanBnXkFtZTcwNTg3NzAzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
