,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,actor13,actor14,actor15,poster
0,(2011),3274505,Rise of the Planet of the Apes (2011) ,猩球崛起 Rise of the Planet of the Apes,剧情,动作,科幻,8.0,254391,24.4%,53.2%,20.7%,1.4%,0.2%,美国,1040843,1019001,1002708,1049488,1025061,1019027,1048171,1027824,1341378,1341026,1148138,1014945,1377327,1280049,1000231,1092956,"https://ia.media-imdb.com/images/M/MV5BYzE3ZmNlZTctMDdmNy00MjMzLWFmZmYtN2M5N2YyYTQ1ZDJjXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
