,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,poster
0,(2010),3071469,Due Date (2010) ,预产期 Due Date,剧情,喜剧,7.1,43461,10.0%,40.2%,44.1%,5.0%,0.6%,美国,1036390,1027137,1016681,1036329,1017914,1000015,1002730,"https://ia.media-imdb.com/images/M/MV5BMTU5MTgxODM3Nl5BMl5BanBnXkFtZTcwMjMxNDEwNA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
