,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,poster
0,(2011),3262050,Sucker Punch (2011) ,美少女特攻队 Sucker Punch,动作,惊悚,奇幻,6.1,47354,9.5%,23.0%,38.7%,20.3%,8.6%,美国,1031904,1036352,1000068,1040982,1025150,1040985,1049495,1031817,1007019,1012481,"https://ia.media-imdb.com/images/M/MV5BNDEwNGRlNjQtZjI4OC00ZmMxLWEyYmQtNGI1NDk4YmUyYTNkXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg"
