,time,id,English_name,name,type1,type2,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,poster
0,(2009),3072124,Mary and Max (2009) ,玛丽和马克思 Mary and Max,剧情,动画,8.9,244297,56.2%,34.0%,8.8%,0.8%,0.2%,澳大利亚,1014177,1041108,1054394,1004926,1016693,1231453,1051287,1119739,1188137,1381382,1381381,"https://ia.media-imdb.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR3,0,182,268_AL_.jpg"
