,time,id,English_name,name,type1,type2,type3,score,pop,rating5star,rating4star,rating3star,rating2star,rating1star,country1,director1,actor1,actor2,actor3,actor4,actor5,actor6,actor7,actor8,actor9,actor10,actor11,actor12,poster
0,(2011),3227410,Pirates of the Caribbean: On Stranger Tides (2011) ,加勒比海盗4：惊涛怪浪 Pirates of the Caribbean: On Stranger Tides,动作,奇幻,冒险,7.5,212070,17.4%,44.2%,34.2%,3.7%,0.5%,美国,1027276,1054456,1005774,1010543,1027143,1010617,1227601,1123046,1025229,1036556,1025262,1040553,1054384,"https://ia.media-imdb.com/images/M/MV5BMjE5MjkwODI3Nl5BMl5BanBnXkFtZTcwNjcwMDk4NA@@._V1_UX182_CR0,0,182,268_AL_.jpg"
